filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
00000000.wav,0.14005331695079803,0.006411385256797075,2463.3013105703776,2139.9450925812775,5277.7830898346865,0.09078745830916474,-417.9214782714844,114.04141998291016,-58.305171966552734,77.6490707397461,-42.704345703125,36.837066650390625,-51.39093780517578,21.344013214111328,-7.232253074645996,7.738037586212158,8.542691230773926,9.602147102355957,14.449140548706055,-25.363262176513672,11.425240516662598,-13.14724349975586,7.074980735778809,-12.083053588867188,4.023351192474365,1.3891609907150269,normal
00000001.wav,0.1352616846561432,0.006709528621286154,2464.716300311118,2063.6713865809106,5126.850823847158,0.10564661579176333,-415.65728759765625,115.12284088134766,-67.15015411376953,69.65742492675781,-48.34019088745117,34.41563415527344,-50.39161682128906,22.980676651000977,-9.953036308288574,1.0303964614868164,5.340670585632324,14.341489791870117,23.493207931518555,-14.57913875579834,19.68889045715332,-15.017583847045898,-5.323550224304199,-25.88692855834961,-0.9008315205574036,4.107787609100342,normal
00000002.wav,0.1346425861120224,0.0063089230097830296,2316.034921817321,2078.9402520570793,4982.838160255946,0.11210303074245939,-409.4758605957031,124.70167541503906,-56.46171569824219,80.99816131591797,-38.49791717529297,39.82075119018555,-45.71339797973633,22.512128829956055,-10.211431503295898,3.8192272186279297,7.354994297027588,9.172690391540527,16.36436653137207,-19.7336483001709,17.544340133666992,-10.594643592834473,4.732703685760498,-13.501699447631836,3.0532374382019043,1.0745609998703003,normal
00000003.wav,0.13498733937740326,0.0071755279786884785,2389.10471778352,2075.9976677219406,5070.29494000145,0.09397771352958237,-417.34686279296875,111.76577758789062,-59.693172454833984,77.67294311523438,-39.914215087890625,32.81914520263672,-52.91046142578125,16.408103942871094,-10.238775253295898,6.121157169342041,14.0662202835083,18.40327262878418,21.844682693481445,-19.23893928527832,13.78624153137207,-15.462004661560059,-2.5640780925750732,-18.941089630126953,0.39842304587364197,-0.3720846176147461,normal
00000004.wav,0.12919534742832184,0.007385722827166319,2427.204211987658,2131.1782885934235,5229.395834088602,0.08156222810324826,-413.3019104003906,113.19336700439453,-57.32931137084961,77.1302261352539,-40.66278076171875,40.584449768066406,-44.07414245605469,23.301881790161133,-8.97084903717041,4.008424758911133,5.9593095779418945,12.549226760864258,21.57942008972168,-17.9769344329834,16.520442962646484,-8.92151927947998,6.375030517578125,-15.110160827636719,-0.714778482913971,-1.8528505563735962,normal
00000005.wav,0.13022401928901672,0.0071167126297950745,2315.512345170609,2120.677892849254,5118.482351635006,0.08079638558584687,-414.2304382324219,119.26953887939453,-53.939720153808594,79.61654663085938,-38.09878158569336,41.7409782409668,-42.91659164428711,21.90475082397461,-10.811922073364258,0.9585821032524109,6.507378578186035,11.61976146697998,21.995407104492188,-18.809049606323242,15.459476470947266,-9.182184219360352,6.644310474395752,-9.117116928100586,2.743990421295166,-0.5977218747138977,normal
00000006.wav,0.13604450225830078,0.006906871218234301,2352.570289473303,2125.2062107624256,5178.960176189095,0.09018362093967518,-422.69525146484375,116.7843246459961,-52.1038818359375,85.8916015625,-36.636661529541016,40.24858093261719,-48.36509323120117,19.931324005126953,-9.157705307006836,4.135365009307861,7.263951301574707,10.330390930175781,22.315271377563477,-19.001243591308594,14.525578498840332,-9.498384475708008,5.893888473510742,-12.59118366241455,1.579938530921936,2.4812686443328857,normal
00000007.wav,0.13545066118240356,0.00667584640905261,2400.316149264903,2093.188417074793,5204.290417452146,0.09153290857018562,-418.27972412109375,117.65985870361328,-60.049461364746094,70.77415466308594,-48.2038688659668,36.3432502746582,-47.36003494262695,18.258071899414062,-14.316435813903809,-0.03906262293457985,5.157031059265137,11.860526084899902,26.847362518310547,-16.10749626159668,13.286809921264648,-12.814387321472168,3.971972942352295,-11.267815589904785,3.0585978031158447,1.392578363418579,normal
00000008.wav,0.14288201928138733,0.006560858339071274,2325.9314335363993,2086.5608739310123,5064.324597139646,0.1044853900812065,-414.45440673828125,121.9522705078125,-54.10560607910156,81.81857299804688,-40.318851470947266,34.77303695678711,-51.36604690551758,18.96827507019043,-9.664480209350586,3.2307357788085938,5.854930400848389,8.824158668518066,20.771703720092773,-19.142986297607422,16.315956115722656,-7.1864118576049805,6.637970447540283,-11.905731201171875,1.9490492343902588,0.6973975300788879,normal
00000009.wav,0.14334820210933685,0.006111231166869402,2443.794389966269,2046.545744059921,5112.412086716938,0.1286909984048724,-416.03436279296875,117.98699188232422,-63.7486572265625,74.3599624633789,-46.09291458129883,33.8942985534668,-49.452430725097656,21.515520095825195,-13.491630554199219,-3.5019850730895996,3.5752694606781006,13.170650482177734,24.033754348754883,-18.9697208404541,15.59904670715332,-10.795048713684082,2.5830037593841553,-13.214631080627441,6.832371234893799,2.8437767028808594,normal
